business_id,name,city,state,review_count,stars
e-F4OrM3O-5gIM_LvhT7Sg,Dairy Queen,Las Vegas,NV,26,2.5
hAG8HQ_j0-JtmVZdwAQqrw,Dagwoods Sandwichs Et Salades,MontrÃ©al,QC,8,4.0
pfnvSTdfSDO-43LF3-iOTw,Malay ThaÃ¯,MontrÃ©al,QC,5,3.5
T4648Rp4gRKqKHVzQgQ3fA,Ginza Korean & Japanese Restaurant,Pittsburgh,PA,13,3.0
dY-WnRDfUg8jHEZLzGSNXg,Saigon Boyz Sandwich,Gilbert,AZ,9,3.5
9Ii0ZUKw0zAus-AnI00xLw,PiÃ±atas Mexican Restaurant and Cantina,Cleveland,OH,18,2.5
Tiy_skxHMvNCpyzAIqv6qA,Old Chicago,Madison,WI,31,3.0
Xum7L94m49vDt01ZGX1EqA,FedericoÂ´s,Surprise,AZ,7,2.0
LRWM3vktESJJEYpBs-_x4g,Papa Murphy's,Henderson,NV,43,4.0
_f5YHEXgDBBOBbRSKx33YA,Cock Diesel Country Rock Bar and Grill,Peoria,AZ,9,2.5
HFvcnBSVPk66HUAaVKaK8A,Saffron Patch,Beachwood,OH,133,3.5
3OCooCzHgsS2xHdN-dNVXg,La Maquette,Toronto,ON,61,2.5
qDWMxGmvqYknTk8GOY631A,Zeller's Family Diner,Toronto,ON,3,4.5
hMwkDamyJzwQwBC_M11tTw,Favourites Dining Room,Toronto,ON,4,3.0
0WPXDs4ini3D7jpiy1Daqw,The Market,Las Vegas,NV,117,3.5
H7liERB1ZJbaIDVcuK16oA,Casa Tlaquepaque,Las Vegas,NV,41,3.5
J-WPscvQo_9I3GVWVDjIeA,Shishawarma,Toronto,ON,14,2.5
uLHRvzarplBajOnekB8eiA,McDonald's,Charlotte,NC,21,1.5
b1HCe64UWc9LA-B6jIZDZw,BimQ,Toronto,ON,59,3.5
-qdhAN_Ep0kv0EMB2QEAjg,Sonic Drive-In,Henderson,NV,34,2.5
Ys0m_f4kno_0G-3S39M-Ag,Chip Off the Block Deli,Las Vegas,NV,11,4.0
0uwQIGlKICIYuRtayVnh7g,Piada Italian Street Food,South Euclid,OH,111,3.5
VmSkQsAjUtzJeliKeGQCOQ,ViPei Bistro,Stouffville,ON,43,4.0
uD7ninjOe7UxI_7-JVQ3dg,Jimmy Jack's Drive-In,Phoenix,AZ,19,3.5
S1N5-ZXwR4fUIPs6dLnBYQ,Hue-Thai,Las Vegas,NV,340,3.5
RJ2kA6nQKXipoCiKwzxFnw,Tim Hortons,Mississauga,ON,3,1.5
rnCmWkRXSWNgwC6TYGxp5w,Hamilton's On The Square,Madison,WI,49,4.0
04kZ5CSh6oKhI5huU5bLdg,Bistro Penn,Pittsburgh,PA,254,3.0
-Mm4YqCDM5CqSDDh7HI6Zw,Crust,Cleveland,OH,32,4.0
Xu1_lZl30we4PQlJ58zQ9w,The Green Dragon,Toronto,ON,23,4.0
Zf1vIlxXnqNYpfSDbT8MnA,La Tequilera,MontrÃ©al,QC,3,1.5
74O-ZufCco3hBcMQc3Vf8Q,iNoodle,Pittsburgh,PA,4,2.0
fwNr_6LawnOGByoh97t2qg,Taqueria Castillo,Phoenix,AZ,5,5.0
BH30SUqfbOlhGpncCsONKg,O'Bol,MontrÃ©al,QC,3,4.0
112pGcb0ZB666d_IwFt4jA,Chutney Rolls,Cleveland,OH,65,4.0
g4MOiCPPNBSuTm3BrYRtbg,The Shady Dog,Pittsburgh,PA,10,4.5
1FK7hoiPMPEPG0bRL4bi9Q,Tom's Seafood Restaurant,Cleveland,OH,6,4.5
82kehL5xSvGbLYTmF_f2Vg,Crepes N' Tacos Mexican Grill,Las Vegas,NV,35,3.5
1TaOfY7womJUwtVeNZNA3g,Wayo Korean Restaurant,Calgary,AB,7,2.5
rWy-LybUbtPdjNAgXESArw,Makmak,MontrÃ©al,QC,16,2.0
1yAUftiOsCEkZ4B1UsdxRQ,Anima Trattoria and Wine Bar,Toronto,ON,5,5.0
qQIUMQJ0pMiiYpygql3Zdg,The Lodge Fort Apache,Las Vegas,NV,60,3.0
kz4razShIa8Z09qRKjJZaw,Gecko Grill,Gilbert,AZ,33,4.0
0EpnzIpeFvhISkxMTIv9WA,Paradise Place Jamaican Cuisine,Las Vegas,NV,131,4.0
p9JD02WiV5uzVNITH2qvpw,Thai Season,Mesa,AZ,10,3.5
mNb_kxgc922N4f64tqxxbg,Gridiron Grill,Las Vegas,NV,5,4.0
yKE2KPWmpwiElCmCmCMOBg,Christina's Bakery & Grill,Brampton,ON,9,3.0
PMPMHHLe9vFzcR67iCjgLA,Faryab Kabab,Toronto,ON,7,4.0
lCdEv4xr5fOji8C9RfWo-Q,Groucho's Deli,Huntersville,NC,30,4.0
sS5-UR5I1N_JZx8UGt5xGg,Blue Bar,Cleveland,OH,16,3.5
VwvIq1dyWje3j1i7lp-8sA,Firebirds Wood Fired Grill,Charlotte,NC,167,4.0
uFre_WMHGbNC_hCtBwM-dg,Durangos Mexican Grill,Las Vegas,NV,13,3.0
0W4lkclzZThpx3V65bVgig,Schwartz's,MontrÃ©al,QC,2325,4.0
zCTIWjTp5c8FsJre4afpHg,Monkeyshines Bar & Grill,Fitchburg,WI,30,3.0
viry1tKdw736ZRBeX9UB5Q,McDonald's,Las Vegas,NV,36,2.5
sJNcipFYElitBrtiJx0ezQ,Arizona Wilderness Brewing,Gilbert,AZ,1213,4.0
2sjfncn3GNHpKZDAcsm1Uw,Mariscos El Tapatio,Las Vegas,NV,27,4.5
X2FAEOuFtWq4TGmN8NEmjQ,The Berea Depot,Berea,OH,74,3.5
gypAbV45wzZ8qP_LmW443A,Hometown Buffet,Parma,OH,9,2.0
wfCE2aOCh_Wh-xRgjPfQiQ,Kin Sushi,Calgary,AB,3,3.5
UBLPiSqVisiksxWg1wplTg,Little Athens of Sewickley,Sewickley,PA,4,2.5
2kfXHEV-bx0nTp0MzLQgSA,El Toro Mexican Grill and Bar,Cornelius,NC,81,4.0
d7fVRG0FPDqxInq7Mbps3Q,Hurricane Grill & Wings,Las Vegas,NV,8,3.0
zEwQJl9haP5BYIl0peOpGA,Sugo,Toronto,ON,79,4.5
B-m7esq0IkhaWAtcH8hHBw,"SWB, a southwest bistro",Scottsdale,AZ,84,3.5
m305DapBPrW4zwF20KbFoA,Tutto Pasta Cucina Italiana,Madison,WI,27,3.0
E1SaXyObGavrRV8AdWp0MA,Joycee's Caribbean Food & Takeout,Calgary,AB,8,4.0
GWvFj6hyW8fRzzErIAiDEw,THR & Co.,Toronto,ON,35,3.5
rF74jsFqy6L7pBetZOJxLw,Subway,Las Vegas,NV,6,2.5
DqSTQWhRU3WKdIN2b_Nzog,White Elephant Thai Cuisine,Calgary,AB,164,4.0
U21YaTK4PVlfNHQSyBkJUg,El Bravo Mexican Food,Phoenix,AZ,160,4.0
U8Nu8uK7u1_LhoqRqLTeBQ,Brigade Volante,MontrÃ©al,QC,4,3.5
mJOIUH30bWNN_Hqiw2QV9A,Cielo Tapas Restaurant,MontrÃ©al,QC,3,1.5
ycx58j9LCHDUp-boy0-y2w,Fusion Mediterranean Delight,Tempe,AZ,8,4.0
iFWgJ0zmVJ27IeyHcdm1kw,Nugget Pizza and Wings,Toronto,ON,4,4.0
YrqQWT5wzBUumklE4B_XfA,Burrito Boyz,Toronto,ON,56,3.0
8Vjpc7qYmNhc_S-g9bDozw,Bruceton Grill,Jefferson Hills,PA,6,2.5
PV6vvjCafi9eGtZgyJNhKQ,PizzÃ©ria NÂ° 900 Bernard,Outremont,QC,33,3.0
mYZth87kJbyWwmTmVsvKcw,TPC Scottsdale,Scottsdale,AZ,84,3.5
tSJTbxhAO1tJMSdeTCiZwg,Ocean Prime,Phoenix,AZ,247,4.0
JpyHiBZtQel1b0OuvRz_pw,Matcha Tea & Dessert,Markham,ON,106,3.5
WDTzX_C2CbAwxBbqm-od6g,Cowboy Monkey,Champaign,IL,50,3.0
NbPfsAehArVURcMna0Uofw,Gabby's Restaurant & Bar,Newmarket,ON,6,1.5
VaFBymfd0f3ykSDX98uawQ,Chez Chose,MontrÃ©al,QC,24,4.5
pKTIxpM_2Qk7l_Kb0LImbQ,Chipotle Mexican Grill,Henderson,NV,150,3.0
Ozy5LlmU0k-mVs7RXNisZQ,Subway,Las Vegas,NV,15,2.5
q68NkgNFy8MmM3ZAWZa2PA,Cornichon,MontrÃ©al,QC,14,3.5
a5LPHftunsV3OciDaumJXQ,Galata Cafe,Toronto,ON,11,3.5
qcqDjeirxvdgW5kQVkEwSA,The Red Room,Toronto,ON,128,3.0
7Km9UXolK9vEeBDNqTl5DA,Quiznos,Madison,WI,4,2.0
v23V_ojxo5lnQ_UWiusxXw,Peters In Port Credit,Mississauga,ON,24,4.5
qnfFdA-Ij8jpCPk6IV6igg,Cuppa Tea,Toronto,ON,31,3.0
QEN53zi2iJAAl3ceR7O68Q,Chatkhara,Mississauga,ON,10,3.0
j7ooAJoKOgjT1_ARsFECZg,Kabob Empire,Las Vegas,NV,34,3.0
E-pB9yzKnA3kz1cB1zpr6g,Millside,North Las Vegas,NV,39,3.0
vOWLaMmDjvPLwqMh7_noHw,John's Family Restaurant,Brampton,ON,51,4.0
LEzaRCdhDfO2eM75HZNnUQ,Blue Sea Sushi and Izakaya,Las Vegas,NV,358,4.0
v-2vZKrozNOLX3-DsrjnPg,Dyne,Toronto,ON,16,4.0
wd9OCXs2jHB53wL4KEl6eg,Awesome Kitchen,Calgary,AB,15,4.0
SMXmELJ8jFBPDq3VWRlLeQ,JC Sushi and Chinese,Phoenix,AZ,177,3.5
eYNZc437KFTHKw6pU8GA7w,Cupcake Lane Bakery,Las Vegas,NV,35,3.0
A0b7qkj-69ikXtcmaVqIMQ,Ferrari's Pizza,North Huntingdon,PA,14,3.5
eetlD3KXlb8cTwgrQVfquw,Panera Bread,Markham,ON,77,3.0
URGJoIDQGJrYdVcTtpig-Q,Brecksville Doughnuts & Coffee Shoppe,Brecksville,OH,15,4.0
32RDYS1pxMytL1rBSF__UA,Papa Murphy's,Mesa,AZ,22,4.0
cHIhw4siparWV4yDiScGPg,The Ellery,Toronto,ON,8,5.0
NNqSG-HzUGkRDb7GD2668Q,Tim Horton's,Vaughan,ON,6,1.5
ueVGham81EtgqPYAlBpveQ,Gaufrabec,MontrÃ©al,QC,5,4.0
HH31jGBWdHxI31jFKdmPMg,Kim Chau Deli,Calgary,AB,7,3.5
nCjsK9-_xH0bxuEqdAc8TA,Budweiser Racing Track Bar & Grill,Las Vegas,NV,13,2.5
mPnuIggOiZA91AUW9FcX9g,Monterey Room,Las Vegas,NV,4,3.0
9unEXrdKVONRqdjn9S5sKA,Little Caesars,Toronto,ON,3,3.5
8I2Xb-mksGen0ra2CnUJpw,Love's Travel Stop,Las Vegas,NV,34,3.5
GxzEsd-81hVP6C2h6wMvBw,Big Beef Bowl,Toronto,ON,114,3.5
RLN6r-7dMVbiprGyRdTcVA,Let's Roll,North York,ON,3,4.0
daI7_EpE3ZrkEZEt2qdTBQ,Pastries N Chaat,Chandler,AZ,117,3.5
q_KQbgnaYDlPx8EHTydcBQ,Kiko Cafe,Markham,ON,68,2.5
_8HzIslOdrED7JQF2DU2fg,Subway,Phoenix,AZ,18,3.0
RyDiwx4xD3Lx8sWHx1aFlQ,Smoque N' Bones,Toronto,ON,344,4.0
JWZHRIFepnGRQ7Dw-5Wm5A,Marcos Pizza,Cleveland,OH,4,1.0
wVr6KBp_iZ015QagT3588Q,Fairfield Inn & Suites by Marriott Montreal Airport,MontrÃ©al,QC,14,4.5
bjGp5sKsrE9_tWKCw1pBtg,The Rooster Tavern,Scottsdale,AZ,182,4.5
mayp4tc5oFfSe-HDCYXGXg,Firkin On Yonge,Toronto,ON,80,3.0
emOpqfJTtRHMd8dUg_AAsw,C-Fu Gourmet,Chandler,AZ,234,3.0
fhcILBrz9r2vs8Y3l52hbg,Pacini,Saint-Jerome,QC,4,4.0
6mosGDOJQVN6OevO5mIqkA,Filiberto's Mexican Food,Chandler,AZ,22,2.5
mtUscPpaEpOpdBWDGXuNcA,Grand China Buffet & Grill,Bridgeville,PA,26,3.0
vEwxGKbOXlqbmbjAVDyxkw,Rosati's Pizza,Chandler,AZ,65,3.0
VrftSduLIducNfEzITOL5A,New Haandi 2000,Toronto,ON,30,3.0
ImGV3P_qCPnPk7-Vw56HFg,Cafe Joe,MontrÃ©al,QC,20,4.0
lnJlOuHGNRoN2zW_a6Vb7g,Tacos Tequila Whiskey,Phoenix,AZ,220,4.0
BU27eQVeWaL91wQooA0N5w,Molly Brown's Cafe,Cuyahoga Falls,OH,24,4.0
VF-LwjutNE-1pwMyKvYWvw,Mariscos Vuelve a la Vida Restaurant & Banquet Hall,Phoenix,AZ,10,2.0
JYtGcfc3iFvwj5Zi4oQg7Q,Long Life Vege Restaurant,Las Vegas,NV,28,4.0
Sa6ybgooxR7hTzZOFJk9rw,Aladdin's Casbah,Calgary,AB,32,4.0
rrn7eeIzDdga7j9KGe9YKg,Mr Sub,North York,ON,3,2.5
El5zSwkujg6CjJN7BMY-EQ,Jimmy John's,Chandler,AZ,42,3.5
i7LHTQ8gfLYDK-wF1ohtXg,Caballo Bayo,Chagrin Falls,OH,3,2.5
tZkUF9LI9oxtNsZtsbpfVg,New Generation Grill Fusion,Toronto,ON,69,3.5
6eSkw4uZ4DPTM36T2jmVFw,Cruisin Coneheads,Perry,OH,4,3.5
uXjc2pnnhHXL-gXYYP0nWg,Jose' Ole' Mexican Grill,Pittsburgh,PA,13,4.5
X075p7boJU1j1JNHUj5UQQ,Claim Jumper Restaurants,Las Vegas,NV,274,3.5
hcO6IQzDfvGiTgM3xdHXvw,Lunch 'N Go,Scottsdale,AZ,7,3.5
3BMX78rBdWv6U-RkRdY6QQ,Ambrosia Fine Indian Cuisine,Calgary,AB,9,4.5
Rl_l6TWkBzr6Op7egdZ-YA,Burrito Boyz,Toronto,ON,35,4.0
Oy2WnPyiOlPFvPKMIuOC8w,Tin Tin,Charlotte,NC,252,2.5
XUd04lS8I5KXQgn7Od0qEw,Taco Bell,Mississauga,ON,10,2.5
M3ueL1pdvfmxC0dKbsF47A,Restaurant IcÃ´ne,MontrÃ©al,QC,5,4.5
QVzZeu36KN7UNaFY6lBKuQ,Almanqal,Toronto,ON,22,4.5
hQ51OL2a8_mSvQqUY18MpQ,La Prep,Toronto,ON,4,3.0
LqagbpfV0I0ZeanblrrZsA,Skyland De Shanghai,Toronto,ON,11,3.5
9qCeNPYtn-k7XBQp7eRERA,4 Origines,MontrÃ©al,QC,9,4.5
mpHC4Xf_FFFr0VrENsDwYg,Soupesoup,MontrÃ©al,QC,5,3.0
LW_E40HGF5pRSVubshUU_Q,Junked Food,Toronto,ON,26,3.5
UYop9KYT-_mJsc2bcH83jw,The Pickle Barrel,Toronto,ON,256,2.5
KZoFzDi6YXUG8kH_LpOw3w,JJ Bean,Toronto,ON,9,5.0
Vn-Xqc1qkF1Vh2Z-wHkBVw,Bagels And Subs,Las Vegas,NV,21,4.5
zhwqX2uk3XF_fwtwLj397A,Rock Bottom Restaurant & Brewery,Cleveland,OH,9,3.5
bltn4FTcuRJY5IfiIIDINw,Subway,Phoenix,AZ,5,1.5
bD3r0YLPNoEYsDaPCQwkVA,Popular Pizza,Toronto,ON,5,3.0
e12r7KAEoZg6Brwi_Q7t0g,Oak City Fish And Chips Charlotte,Charlotte,NC,10,3.5
iL2-xJ4-eMsJk88PsbivbQ,Anthony & Mario's Broadway Pizzeria,Las Vegas,NV,323,4.0
7zGcmiimGv89JJ_qGXe2zA,Station Asian Noodle Shop,Scarborough,ON,8,2.0
WoGz09a3K-DY0Y_9okn8RQ,Eastern Market,Henderson,NV,41,4.5
7qhPK-ubBkYRv0Qs9sd4kw,Chili's,Charlotte,NC,49,2.5
PYUyY5E1MPn_8m9WZeMDHA,Sourdough Cafe,Las Vegas,NV,105,3.0
0BIROzt7EigSCXrFZvfvow,Bar Nova,Avon,OH,12,4.5
kJwWVi3uCXniUkJwhS3N3Q,Thai Gourmet,Avondale,AZ,246,4.5
zH3HFpkJZ9EmWMRhw1oypA,Superior Restaurant,Cleveland,OH,45,4.0
Wg9272hxpu9IBTXMTB6EeQ,Chili's,Las Vegas,NV,205,2.5
yCpV8xOioXIVwQ38nfh_NQ,Michael's Frozen Custard,Verona,WI,9,2.5
IiEv4DKmmGoF0b2C5c0oZQ,The Hunter's Wife,Charlotte,NC,5,4.0
sReFrTIJ92iDprWD8dKAuw,Phong May House,Pittsburgh,PA,23,3.0
hUHIahAcew5i39D_6ZqEmQ,Donatos Fox Chapel,Pittsburgh,PA,47,3.0
hEsLl030Ncw10VKCD6g-dg,Denny's,Henderson,NV,152,2.5
uGzxwS3Q6QuyFw2ZnDvw0w,JackBeagles,Charlotte,NC,335,4.0
IHTd_YRnlYzveZkoO104nA,Firefly Coffeehouse,Oregon,WI,68,4.5
U6ure4FjwC9lOKmlZw6gTQ,Chang Jiang,Sun Prairie,WI,18,3.5
WozMtihgXeD7tiiVpShLkg,Von Hanson's Meats & Spirits,Chandler,AZ,151,4.5
ssUwsahbtpqHcGfALOu4cw,Golden Light Buffet,Toronto,ON,38,2.5
QwxtJF1Dw9hEGdGQciD9Ng,CATCH Las Vegas,Las Vegas,NV,35,3.5
3_iktCOnhHho1P4bJ2VHZg,Potato Corner,Henderson,NV,50,4.0
8B7A5KqrrbxOlCX66hqfOg,McCormick & Schmick's Seafood & Steaks,Pittsburgh,PA,131,3.0
3CxiP8n7DAL-YOOTCW2wNw,Jack in the Box,Las Vegas,NV,46,2.5
f0-qmnE8BtN2IFgE16lhxA,Mon Ami - Sainte-Catherine,MontrÃ©al,QC,58,4.0
_EVvbJNIMFVPZXBl3zUSPg,The Fresh Fix of Heights,Cleveland,OH,8,3.5
J4h3IP8lYBW82gr2SGeV2A,Manchu Wok,Cleveland,OH,4,2.0
Eb_k0Ut7ScXlNEv2QFZujA,Fuddruckers,Mesa,AZ,106,3.5
xWoR1dWYY3xu9BqBfpXJ9g,Prairie Diner,Sun Prairie,WI,42,4.0
ze6VwIX5s3ut4n90xCKY2Q,El Gran Taco,Phoenix,AZ,9,4.0
mxVSkKiX2eQ6NVdtXyNL_w,Kai,Chandler,AZ,3,5.0
xSgXMxqfA9VXGHYb9NC9vg,The Flying Rib,Lakewood,OH,20,3.5
h0kDxnRpBXyJ1v17uSDnzw,China Garden,Lakewood,OH,19,2.5
A2aeHV_EsLIxEqRthPoujQ,Mayur Fine Indian Cuisine,Toronto,ON,44,3.5
e88NPlmWRJiNgfblLfQvWQ,Jen Buffet,Chandler,AZ,17,3.5
C2od1RCSQjTqxNyImReEBQ,Joe's Philly Steak & More,Phoenix,AZ,75,3.5
tsd9EH4oqOhVbcIubMgi-A,Ogam Chicken,Calgary,AB,54,4.0
gOFncfsKLwMdnb5AG7Qp9g,Sunoco,Willoughby,OH,4,5.0
rSGeN3SQWbP-uSYsaI1OBA,Annapurna Indian Restaurant,Parma,OH,12,4.5
TWSKXlz2niDh9Pyuj90Dng,Engrained Cafe,Tempe,AZ,40,4.0
GbCoZiJLPbI-7bu0awyoZQ,One Life Raw Juice Bar,Charlotte,NC,34,4.0
P1hYLhzT5rHDpzGkYUaarg,Tim Horton's,Toronto,ON,18,2.5
TGmvAGSfyyickmxgJQjpig,The Flavor Grille,Akron,OH,12,4.0
lZUCbZkCpS6bvgcxAuYS5Q,Wendy's,Phoenix,AZ,35,1.5
tcJxTYHmcvENebzdpoailQ,Subway,Las Vegas,NV,5,4.0
m1DJEWNYV4KKzXl5RMhqOQ,Newtritious Juice Bar,Chandler,AZ,105,4.5
flCZyw8UBZF41dKMn8k_GQ,Joey's PSG,Mesa,AZ,40,5.0
qbgDOIL4BN6cXahQB6ik5Q,Mr. Pho,Charlotte,NC,95,4.0
JXPbwc0LkEJxQstYgb84Zw,Tocino Boys,Toronto,ON,8,4.5
61Do3_JKSyzUr3T3nZRROQ,Hole-E Burger Bar,Toronto,ON,31,2.5
plHKBwA18aWeP-TG8DC96Q,Smoke BBQ Taqueria,Pittsburgh,PA,405,3.5
z_m9GstWrDagyZv9lNSKjQ,Carl's Jr,Tempe,AZ,25,2.5
7fSE99-qeIVXpkbNkheeHg,Wendy's,Mississauga,ON,6,3.5
8Q_pczH1uBghV495-Ba6WA,Resto Boemo,Toronto,ON,37,4.0
roHEmKg-vyVWyDXSBdNXmA,Tropical Smoothie Cafe,Charlotte,NC,16,4.5
tpJrlhn5QPI0ehDyYjN7qg,Szmidt's Old World Deli,Pittsburgh,PA,87,4.5
FW_zg6VuyW5v_vM394gWAw,Rocco's NY Pizzeria,Las Vegas,NV,127,3.5
HUG60U21ZRxU66Sn0tBJHw,Megans Family Restaurant,Bedford,OH,12,4.0
Ehy-uoyjrL_w_tWdf8cwWA,Mariano's Pupusas Bahai Centroamerica,Las Vegas,NV,6,4.5
9GRbDT8WCtfImKHMn823-A,Z Chicken,Las Vegas,NV,25,4.0
z1FS59YTE0GoOu1UCPKoKA,Burger King,El Mirage,AZ,29,2.0
rJgyGHHKbl2n5IoYsboZUw,Ramen Arashi,Las Vegas,NV,7,4.5
tQaIWc9qeiB1IU163LKlAw,Panda Express,Champaign,IL,19,3.0
scLsLrgdvccvkPZADAj5Qw,Churchkey Bar and Grill,Madison,WI,25,3.0
Y5CTA3S9TVkpr3Yvwaki-A,iPic Theaters,Scottsdale,AZ,538,3.5
nHlC3qAYveZbU2oQvhQNyA,Domino's Pizza,Cornelius,NC,3,3.5
x6n14NifL1K1-kimB83GVA,Seoul Poke Bowl,Charlotte,NC,172,4.5
Jur1iiejUFw_YCkfDfy1gQ,Orchids Garden Chinese Restaurant,Las Vegas,NV,884,3.5
nOkSC1GtMUJ_I70sb0SaeQ,Pizza Natali,Las Vegas,NV,108,4.0
S_9OaE_RBWBIXnUKvxJKsQ,Watson's Shack & Rail,Champaign,IL,147,4.0
LXKGsFBsOYaS7VPuMlgONA,Great Harvest Bread,Cornelius,NC,17,4.0
mPFKows_sH1zBi6HkbzjPQ,Midnight Taco,Gilbert,AZ,26,4.5
5ic8m9PNixMA__h0G4WH5w,Southern Hills Cafe,Las Vegas,NV,4,5.0
cyGpoXCS4RVib3vEDs-iMw,Serious Sandwiches,Toronto,ON,5,3.0
FHyLqyxVt-pt6mmOzFbAVg,Dawg Haus,North Las Vegas,NV,3,3.5
d6XiEFppPRpj5AZk_VzWZA,Radica's Hot & Spicy,Brampton,ON,24,3.5
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Charlotte,NC,37,3.5
qJf61TR4Jq9Xph5RiXPS9A,Cupz N' Crepes,Ahwatukee,AZ,300,4.0
WEwn-xveW2T1dQxuCUd0Sg,Thai Express,Toronto,ON,14,2.0
OG7cZilFTvZ2YRFRH6ts7Q,Alternative Junkie,Las Vegas,NV,6,5.0
4VFSvjuAkcpa2IOPc92Ksg,Scarborough Buffet,Toronto,ON,43,2.5
7czviCM4tDOK2JkFn5BZfQ,Tim Hortons,Brampton,ON,10,3.5
SCSDDqlCT5Lfzs1T1OH9gA,The Fish House,Markham,ON,25,3.0
S-V-belb3Gv7qrNVftLHwQ,Kabuto Japanese Steakhouse and Sushi Bar,Charlotte,NC,29,2.5
FIhNVl-AFxrjb1-puoFF_Q,Macayo Vegas,Las Vegas,NV,22,3.5
ZKiLqSj-99xy5oeKY96DuQ,Toss & Take Salads,Glendale,AZ,16,4.0
eZW0M_4K_139Ii6i1YLh0A,Porky Pine Pete's SmokeHouse BBQ,Madison,WI,8,4.0
56WBXPORRBFrQVopB0WSsQ,Produce Plus Market and Deli,Bellvue,PA,3,4.5
yjP7NqUR7qQqZuYXqRcaog,Bourbon Street Grill,Glendale,AZ,3,2.5
v5MjMhbdEn2fSCtvmXdgZQ,Betty's Bomb Ass Burgers,Cleveland,OH,20,4.0
XS80QAi1aYKK5v1zmKlkwA,Kibo Summerhill,Toronto,ON,24,4.0
SgmcmNsJQ8IQ6balS_kotw,Viva Chicken,Charlotte,NC,127,4.5
TsZCPkpQDXwvlL31ZXQjoA,Jilly's American Grill,Scottsdale,AZ,3,3.5
pvoJj_qlDAS-mcHj-SUWTw,Crazy Mocha - Southpointe,Canonsburg,PA,12,3.5
vWYK4XApgyT7mbtmNqIxxg,Casa Rasta,Pittsburgh,PA,21,2.5
1IbrFRdTTdPUG0Ne1pEXJA,George's Lakeview Cafe,Sun City,AZ,22,4.0
YZut65QYlleMr7scyV_QSQ,Arby's,Kannapolis,NC,3,1.5
fQsAXWnm24LnxUwLYtC6XA,The Ramen,Calgary,AB,7,4.0
KxGVWLAhwWjEOWfx2R2T8Q,Qdoba Mexican Grill,Chandler,AZ,19,2.5
RVQE2Z2uky4c0-njFQO66g,Midwood Smokehouse,Charlotte,NC,1474,4.5
dwIu9LOUccHNe2nSpG1M3g,South St. Burger,Markham,ON,26,3.0
aUDVRC_ttauSflpYSIt2TQ,Oasis Bagels,Goodyear,AZ,109,4.5
sXrx17V-AZFvVtTToDyj0A,Vegano,MontrÃ©al,QC,26,4.0
Qmwfg-PtYuCo5Q_IwcA_HQ,JaBistro,Toronto,ON,445,4.0
rfmXVYoFnxRUPvOqPMkiLg,SeÃ±or Taco,Fountain Hills,AZ,72,3.5
lCxtNddU4aDWMCgnzRYbsw,Paldo Market,Tempe,AZ,23,4.5
McQsl_USMy6kfUz9J02Tdg,Lotus Garden Cuisine,Las Vegas,NV,66,3.5
AR76vawY1ohkXcwuuNF_Sw,17 Steakhouse and Bar,Mississauga,ON,40,4.0
p0_jeZrbqDyy9ycsnYRkRw,Li-Ao Sushi,Calgary,AB,69,4.0
wxjK5_i2GsJjqe1_7cpFGA,Helmand Kabab House,Ajax,ON,5,4.5
EvT9WywIVoi1p0GaoGteTg,The Wing King,Madison,WI,8,2.5
eNGlnsBaWfRKkT-Wkn7omA,Fit For Life Freshfood,North York,ON,8,2.5
uu2v0GUj3D7pXDLiRnmZwA,New York Fries,Toronto,ON,4,4.5
cWsgD-u_TvTohsx6LSi9aQ,Villa Reale Pizzeria & Restaurant,Pittsburgh,PA,40,3.0
7njZaRjDXi8anBaGlGQu4g,The Lodge Cactus,Las Vegas,NV,135,3.0
vdT9HnEX9Bk4XjT9SWII_w,Chicken King,Charlotte,NC,9,4.0
ASlU_etu-cqpPj2NaK65Eg,Panini's Bar and Grill,Willoughby,OH,44,3.5
L77jfFw9NZOjurG6ugYHQA,Ginger Sushi,Thornhill,ON,8,3.0
tYYJYqbw1zasFUCqrkawKQ,Eagles Buffet,Scottsdale,AZ,132,3.5
76alt0vW6JuiKhVxAcoOTw,Pizza Hut,Munroe Falls,OH,4,2.0
ZqTXN4qh0Ta1Lp8Z3v-dKg,Green Tea Restaurant,Markham,ON,87,3.0
BozDqucrH17LmBsmfOwWkA,Port of Subs,Las Vegas,NV,3,2.5
j4PI9fjIV3BKYJAHHi8NoQ,Subway,Tempe,AZ,8,3.5
wP8gL4KNYQQktelE-PSeFw,LJ's Pizza Restaurant,Mesa,AZ,29,4.5
HPfcEJh3ivdX_QehRKZYrA,Whiskey Rose Saloon,Chandler,AZ,130,3.0
_xz4FsIooqVrZDu1VLQHqQ,Dover Pizza & Steak House,Calgary,AB,5,4.5
LpqiMJOKlrYcGqJK0jOWIw,Vegan Honey Company,Las Vegas,NV,4,5.0
3vkP6t_kKN3JT8MMUaBVEA,Original Pancake House,Charlotte,NC,295,4.0
8e8LV0UPMkGnPaGueJ19fg,Red's Steakhouse,Litchfield Park,AZ,13,2.5
0KQE_-HWEAL_eBKIsEFf3Q,Sakura Seoul,Markham,ON,12,4.0
6beJGNWviNq_VbODEULexA,Cafe325,Las Vegas,NV,21,4.0
v-jYkzOY3W8jgLWm7JhJgA,Rice Garden,Chandler,AZ,16,3.0
